,max,mean,median,min,rmse,sse,std
results/lio_sam_line_zero_noize_2.zip,0.10048914164570495,0.02261747957938106,0.01899512849801817,0.0010638167040204578,0.028084861796942657,0.19718986553834228,0.01664959698099777
results/lio_sam_line_01noise_01drift.zip,0.1204528384615014,0.06608421255799936,0.058890869602004854,0.01125944434586124,0.07140246768862449,1.19810341212589,0.027040511138183444
